"Mod name","Registry name","Item ID","Display name"
"Minecraft","minecraft:black_terracotta",369,"Black Terracotta"
"Minecraft","minecraft:black_wool",172,"Black Wool"
"Minecraft","minecraft:blackstone",1066,"Blackstone"
"Minecraft","minecraft:blackstone_slab",1067,"Blackstone Slab"
"Minecraft","minecraft:blackstone_stairs",1068,"Blackstone Stairs"
"Minecraft","minecraft:blackstone_wall",339,"Blackstone Wall"
"Minecraft","minecraft:blast_furnace",1045,"Blast Furnace"
"Minecraft","minecraft:blaze_powder",867,"Blaze Powder"
"Minecraft","minecraft:blaze_rod",859,"Blaze Rod"
"Minecraft","minecraft:blaze_spawn_egg",876,"Blaze Spawn Egg"
"Minecraft","minecraft:blue_banner",993,"Blue Banner"
"Minecraft","minecraft:blue_bed",841,"Blue Bed"
"Minecraft","minecraft:blue_candle",1091,"Blue Candle"
"Minecraft","minecraft:blue_carpet",384,"Blue Carpet"
"Minecraft","minecraft:blue_concrete",495,"Blue Concrete"
"Minecraft","minecraft:blue_concrete_powder",511,"Blue Concrete Powder"
"Minecraft","minecraft:blue_dye",821,"Blue Dye"
"Minecraft","minecraft:blue_glazed_terracotta",479,"Blue Glazed Terracotta"
"Minecraft","minecraft:blue_ice",547,"Blue Ice"
"Minecraft","minecraft:blue_orchid",175,"Blue Orchid"
"Minecraft","minecraft:blue_shulker_box",463,"Blue Shulker Box"
"Minecraft","minecraft:blue_stained_glass",411,"Blue Stained Glass"
"Minecraft","minecraft:blue_stained_glass_pane",427,"Blue Stained Glass Pane"
"Minecraft","minecraft:blue_terracotta",365,"Blue Terracotta"
"Minecraft","minecraft:blue_wool",168,"Blue Wool"
"Minecraft","minecraft:bone",827,"Bone"
"Minecraft","minecraft:bone_block",449,"Bone Block"
"Minecraft","minecraft:bone_meal",826,"Bone Meal"
"Minecraft","minecraft:book",792,"Book"
"Minecraft","minecraft:bookshelf",233,"Bookshelf"
"Minecraft","minecraft:bow",682,"Bow"
"Minecraft","minecraft:bowl",730,"Bowl"
"Minecraft","minecraft:brain_coral",528,"Brain Coral"
"Minecraft","minecraft:brain_coral_block",523,"Brain Coral Block"
"Minecraft","minecraft:brain_coral_fan",538,"Brain Coral Fan"
"Minecraft","minecraft:bread",737,"Bread"
"Minecraft","minecraft:brewing_stand",869,"Brewing Stand"
"Minecraft","minecraft:brick",788,"Terracotta Brick"
"Minecraft","minecraft:brick_slab",218,"Terracotta Brick Slab"
"Minecraft","minecraft:brick_stairs",301,"Terracotta Brick Stairs"
"Minecraft","minecraft:brick_wall",327,"Terracotta Brick Wall"
"Minecraft","minecraft:bricks",232,"Terracotta Bricks"
"Minecraft","minecraft:brown_banner",994,"Brown Banner"
"Minecraft","minecraft:brown_bed",842,"Brown Bed"
"Minecraft","minecraft:brown_candle",1092,"Brown Candle"
"Minecraft","minecraft:brown_carpet",385,"Brown Carpet"
"Minecraft","minecraft:brown_concrete",496,"Brown Concrete"
"Minecraft","minecraft:brown_concrete_powder",512,"Brown Concrete Powder"
"Minecraft","minecraft:brown_dye",822,"Brown Dye"
"Minecraft","minecraft:brown_glazed_terracotta",480,"Brown Glazed Terracotta"
"Minecraft","minecraft:brown_mushroom",187,"Brown Mushroom"
"Minecraft","minecraft:brown_mushroom_block",292,"Brown Mushroom Block"
"Minecraft","minecraft:brown_shulker_box",464,"Brown Shulker Box"
"Minecraft","minecraft:brown_stained_glass",412,"Brown Stained Glass"
"Minecraft","minecraft:brown_stained_glass_pane",428,"Brown Stained Glass Pane"
"Minecraft","minecraft:brown_terracotta",366,"Brown Terracotta"
"Minecraft","minecraft:brown_wool",169,"Brown Wool"
"Minecraft","minecraft:bubble_coral",529,"Bubble Coral"
"Minecraft","minecraft:bubble_coral_block",524,"Bubble Coral Block"
"Minecraft","minecraft:bubble_coral_fan",539,"Bubble Coral Fan"
"Minecraft","minecraft:bucket",776,"Bucket"
"Minecraft","minecraft:budding_amethyst",64,"Budding Amethyst"
"Minecraft","minecraft:bundle",796,"Bundle"
"Minecraft","minecraft:cactus",254,"Cactus"
"Minecraft","minecraft:cake",829,"Cake"
"Minecraft","minecraft:calcite",11,"Calcite"
"Minecraft","minecraft:campfire",1056,"Campfire"
"Minecraft","minecraft:candle",1079,"Candle"
"Minecraft","minecraft:carrot",947,"Carrot"
"Minecraft","minecraft:carrot_on_a_stick",667,"Carrot on a Stick"
"Minecraft","minecraft:cartography_table",1046,"Cartography Table"
"Minecraft","minecraft:carved_pumpkin",266,"Carved Pumpkin"
"Minecraft","minecraft:cat_spawn_egg",877,"Cat Spawn Egg"
"Minecraft","minecraft:cauldron",870,"Cauldron"
"Minecraft","minecraft:cave_spider_spawn_egg",878,"Cave Spider Spawn Egg"
"Minecraft","minecraft:chain",296,"Chain"
"Minecraft","minecraft:chain_command_block",444,"Chain Command Block"
"Minecraft","minecraft:chainmail_boots",745,"Chainmail Boots"
"Minecraft","minecraft:chainmail_chestplate",743,"Chainmail Chestplate"
"Minecraft","minecraft:chainmail_helmet",742,"Chainmail Helmet"
"Minecraft","minecraft:chainmail_leggings",744,"Chainmail Leggings"
"Minecraft","minecraft:charcoal",685,"Charcoal"
"Minecraft","minecraft:chest",245,"Chest"
"Minecraft","minecraft:chest_minecart",663,"Minecart with Chest"
"Minecraft","minecraft:chicken",855,"Raw Chicken"
"Minecraft","minecraft:chicken_spawn_egg",879,"Chicken Spawn Egg"
"Minecraft","minecraft:chipped_anvil",347,"Chipped Anvil"
"Minecraft","minecraft:chiseled_deepslate",291,"Chiseled Deepslate"
"Minecraft","minecraft:chiseled_nether_bricks",307,"Carved Netherrack"
"Minecraft","minecraft:chiseled_polished_blackstone",1073,"Carved Blackstone"
"Minecraft","minecraft:chiseled_quartz_block",349,"Chiseled Quartz Block"
"Minecraft","minecraft:chiseled_red_sandstone",440,"Carved Red Sandstone"
"Minecraft","minecraft:chiseled_sandstone",147,"Carved Sandstone"
"Minecraft","minecraft:chiseled_stone_bricks",286,"Chiseled Stone"
"Minecraft","minecraft:chorus_flower",239,"Chorus Flower"
"Minecraft","minecraft:chorus_fruit",999,"Chorus Fruit"
"Minecraft","minecraft:chorus_plant",238,"Chorus Plant"
"Minecraft","minecraft:clay",255,"Clay"
"Minecraft","minecraft:clay_ball",789,"Clay Ball"
"Minecraft","minecraft:clock",798,"Clock"
"Minecraft","minecraft:coal",684,"Coal"
"Minecraft","minecraft:coal_block",59,"Block of Coal"
"Minecraft","minecraft:coal_ore",40,"Coal Ore"
"Minecraft","minecraft:coarse_dirt",16,"Coarse Dirt"
"Minecraft","minecraft:cobbled_deepslate",9,"Cobbled Deepslate"
"Minecraft","minecraft:cobbled_deepslate_slab",580,"Cobbled Deepslate Slab"
"Minecraft","minecraft:cobbled_deepslate_stairs",563,"Cobbled Deepslate Stairs"
"Minecraft","minecraft:cobbled_deepslate_wall",342,"Cobbled Deepslate Wall"
"Minecraft","minecraft:cobblestone",21,"Cobblestone"
"Minecraft","minecraft:cobblestone_slab",217,"Cobblestone Slab"
"Minecraft","minecraft:cobblestone_stairs",250,"Cobblestone Stairs"
"Minecraft","minecraft:cobblestone_wall",325,"Cobblestone Wall"
"Minecraft","minecraft:cobweb",149,"Cobweb"
"Minecraft","minecraft:cocoa_beans",809,"Cocoa Beans"
"Minecraft","minecraft:cod",801,"Raw Cod"
"Minecraft","minecraft:cod_bucket",785,"Bucket of Cod"
"Minecraft","minecraft:cod_spawn_egg",880,"Cod Spawn Egg"
"Minecraft","minecraft:command_block",323,"Command Block"
"Minecraft","minecraft:command_block_minecart",979,"Minecart with Command Block"
"Minecraft","minecraft:comparator",589,"Redstone Comparator"
"Minecraft","minecraft:compass",795,"Compass"
"Minecraft","minecraft:composter",1042,"Composter"
"Minecraft","minecraft:conduit",548,"Conduit"
"Minecraft","minecraft:cooked_beef",854,"Steak"
"Minecraft","minecraft:cooked_chicken",856,"Cooked Chicken"
"Minecraft","minecraft:cooked_cod",805,"Cooked Cod"
"Minecraft","minecraft:cooked_mutton",981,"Cooked Mutton"
"Minecraft","minecraft:cooked_porkchop",764,"Cooked Porkchop"
"Minecraft","minecraft:cooked_rabbit",968,"Cooked Rabbit"
"Minecraft","minecraft:cooked_salmon",806,"Cooked Salmon"
"Minecraft","minecraft:cookie",846,"Cookie"
"Minecraft","minecraft:copper_block",66,"Block of Copper"
"Minecraft","minecraft:copper_ingot",694,"Copper Ingot"
"Minecraft","minecraft:copper_ore",44,"Copper Ore"
"Minecraft","minecraft:cornflower",183,"Cornflower"
"Minecraft","minecraft:cow_spawn_egg",881,"Cow Spawn Egg"
"Minecraft","minecraft:cracked_deepslate_bricks",288,"Cracked Deepslate Bricks"
"Minecraft","minecraft:cracked_deepslate_tiles",290,"Cracked Deepslate Tiles"
"Minecraft","minecraft:cracked_nether_bricks",306,"Cracked Netherrack Bricks"
"Minecraft","minecraft:cracked_polished_blackstone_bricks",1077,"Cracked Blackstone Bricks"
"Minecraft","minecraft:cracked_stone_bricks",285,"Cracked Stone Bricks"
"Minecraft","minecraft:crafting_table",246,"Crafting Table"
"Minecraft","minecraft:creeper_banner_pattern",1037,"Banner Pattern"
"Minecraft","minecraft:creeper_head",957,"Creeper Head"
"Minecraft","minecraft:creeper_spawn_egg",882,"Creeper Spawn Egg"
"Minecraft","minecraft:crimson_button",617,"Crimson Button"
"Minecraft","minecraft:crimson_door",638,"Crimson Door"
"Minecraft","minecraft:crimson_fence",263,"Crimson Fence"
"Minecraft","minecraft:crimson_fence_gate",655,"Crimson Gate"
"Minecraft","minecraft:crimson_fungus",189,"Crimson Fungus"
"Minecraft","minecraft:crimson_hyphae",131,"Crimson Hyphae"
"Minecraft","minecraft:crimson_nylium",19,"Crimson Nylium"
"Minecraft","minecraft:crimson_planks",28,"Crimson Planks"
"Minecraft","minecraft:crimson_pressure_plate",629,"Crimson Pressure Plate"
"Minecraft","minecraft:crimson_roots",191,"Crimson Roots"
"Minecraft","minecraft:crimson_sign",774,"Crimson Sign"
"Minecraft","minecraft:crimson_slab",210,"Crimson Slab"
"Minecraft","minecraft:crimson_stairs",321,"Crimson Stairs"
"Minecraft","minecraft:crimson_stem",107,"Crimson Stem"
"Minecraft","minecraft:crimson_trapdoor",647,"Crimson Trapdoor"
"Minecraft","minecraft:crossbow",1033,"Crossbow"
"Minecraft","minecraft:crying_obsidian",1065,"Crying Obsidian"
"Minecraft","minecraft:cut_copper",73,"Copper Tiles"
"Minecraft","minecraft:cut_copper_slab",81,"Copper Tile Slab"
"Minecraft","minecraft:cut_copper_stairs",77,"Copper Tile Stairs"
"Minecraft","minecraft:cut_red_sandstone",441,"Cut Red Sandstone"
"Minecraft","minecraft:cut_red_sandstone_slab",223,"Cut Red Sandstone Slab"
"Minecraft","minecraft:cut_sandstone",148,"Cut Sandstone"
"Minecraft","minecraft:cut_sandstone_slab",215,"Cut Sandstone Slab"
"Minecraft","minecraft:cyan_banner",991,"Cyan Banner"
"Minecraft","minecraft:cyan_bed",839,"Cyan Bed"
"Minecraft","minecraft:cyan_candle",1089,"Cyan Candle"
"Minecraft","minecraft:cyan_carpet",382,"Cyan Carpet"
"Minecraft","minecraft:cyan_concrete",493,"Cyan Concrete"
"Minecraft","minecraft:cyan_concrete_powder",509,"Cyan Concrete Powder"
"Minecraft","minecraft:cyan_dye",819,"Cyan Dye"
"Minecraft","minecraft:cyan_glazed_terracotta",477,"Cyan Glazed Terracotta"
"Minecraft","minecraft:cyan_shulker_box",461,"Cyan Shulker Box"
"Minecraft","minecraft:cyan_stained_glass",409,"Cyan Stained Glass"
"Minecraft","minecraft:cyan_stained_glass_pane",425,"Cyan Stained Glass Pane"
"Minecraft","minecraft:cyan_terracotta",363,"Cyan Terracotta"
"Minecraft","minecraft:cyan_wool",166,"Cyan Wool"
"Minecraft","minecraft:damaged_anvil",348,"Damaged Anvil"
"Minecraft","minecraft:dandelion",173,"Dandelion"
"Minecraft","minecraft:dark_oak_boat",675,"Dark Oak Boat"
"Minecraft","minecraft:dark_oak_button",616,"Dark Oak Button"
"Minecraft","minecraft:dark_oak_door",637,"Dark Oak Door"
"Minecraft","minecraft:dark_oak_fence",262,"Dark Oak Fence"
"Minecraft","minecraft:dark_oak_fence_gate",654,"Dark Oak Gate"
"Minecraft","minecraft:dark_oak_leaves",138,"Dark Oak Leaves"
"Minecraft","minecraft:dark_oak_log",106,"Dark Oak Log"
"Minecraft","minecraft:dark_oak_planks",27,"Dark Oak Planks"
"Minecraft","minecraft:dark_oak_pressure_plate",628,"Dark Oak Pressure Plate"
"Minecraft","minecraft:dark_oak_sapling",35,"Dark Oak Sapling"
"Minecraft","minecraft:dark_oak_sign",773,"Dark Oak Sign"
"Minecraft","minecraft:dark_oak_slab",209,"Dark Oak Slab"
"Minecraft","minecraft:dark_oak_stairs",392,"Dark Oak Stairs"
"Minecraft","minecraft:dark_oak_trapdoor",646,"Dark Oak Trapdoor"
"Minecraft","minecraft:dark_oak_wood",130,"Dark Oak Wood"
"Minecraft","minecraft:dark_prismarine",434,"Dark Prismarine"
"Minecraft","minecraft:dark_prismarine_slab",227,"Dark Prismarine Slab"
"Minecraft","minecraft:dark_prismarine_stairs",437,"Dark Prismarine Stairs"
"Minecraft","minecraft:daylight_detector",602,"Daylight Detector"
"Minecraft","minecraft:dead_brain_coral",532,"Dead Brain Coral"
"Minecraft","minecraft:dead_brain_coral_block",518,"Dead Brain Coral Block"
"Minecraft","minecraft:dead_brain_coral_fan",543,"Dead Brain Coral Fan"
"Minecraft","minecraft:dead_bubble_coral",533,"Dead Bubble Coral"
"Minecraft","minecraft:dead_bubble_coral_block",519,"Dead Bubble Coral Block"
"Minecraft","minecraft:dead_bubble_coral_fan",544,"Dead Bubble Coral Fan"
"Minecraft","minecraft:dead_bush",154,"Dead Bush"
"Minecraft","minecraft:dead_fire_coral",534,"Dead Fire Coral"
"Minecraft","minecraft:dead_fire_coral_block",520,"Dead Fire Coral Block"
"Minecraft","minecraft:dead_fire_coral_fan",545,"Dead Fire Coral Fan"
"Minecraft","minecraft:dead_horn_coral",535,"Dead Horn Coral"
"Minecraft","minecraft:dead_horn_coral_block",521,"Dead Horn Coral Block"
"Minecraft","minecraft:dead_horn_coral_fan",546,"Dead Horn Coral Fan"
"Minecraft","minecraft:dead_tube_coral",536,"Dead Tube Coral"
"Minecraft","minecraft:dead_tube_coral_block",517,"Dead Tube Coral Block"
"Minecraft","minecraft:dead_tube_coral_fan",542,"Dead Tube Coral Fan"
"Minecraft","minecraft:debug_stick",1014,"Debug Stick"
"Minecraft","minecraft:deepslate",8,"Deepslate"
"Minecraft","minecraft:deepslate_brick_slab",582,"Deepslate Brick Slab"
"Minecraft","minecraft:deepslate_brick_stairs",565,"Deepslate Brick Stairs"
"Minecraft","minecraft:deepslate_brick_wall",344,"Deepslate Brick Wall"
"Minecraft","minecraft:deepslate_bricks",287,"Deepslate Bricks"
"Minecraft","minecraft:deepslate_coal_ore",41,"Deepslate Coal Ore"
"Minecraft","minecraft:deepslate_copper_ore",45,"Deepslate Copper Ore"
"Minecraft","minecraft:deepslate_diamond_ore",55,"Deepslate Diamond Ore"
"Minecraft","minecraft:deepslate_emerald_ore",51,"Deepslate Emerald Ore"
"Minecraft","minecraft:deepslate_gold_ore",47,"Deepslate Gold Ore"
"Minecraft","minecraft:deepslate_iron_ore",43,"Deepslate Iron Ore"
"Minecraft","minecraft:deepslate_lapis_ore",53,"Deepslate Lapis Lazuli Ore"
"Minecraft","minecraft:deepslate_redstone_ore",49,"Deepslate Redstone Ore"
"Minecraft","minecraft:deepslate_tile_slab",583,"Deepslate Tile Slab"
"Minecraft","minecraft:deepslate_tile_stairs",566,"Deepslate Tile Stairs"
"Minecraft","minecraft:deepslate_tile_wall",345,"Deepslate Tile Wall"
"Minecraft","minecraft:deepslate_tiles",289,"Deepslate Tiles"
"Minecraft","minecraft:detector_rail",658,"Detector Rail"
"Minecraft","minecraft:diamond",686,"Diamond"
"Minecraft","minecraft:diamond_axe",722,"Diamond Axe"
"Minecraft","minecraft:diamond_block",68,"Block of Diamond"
"Minecraft","minecraft:diamond_boots",753,"Diamond Boots"
"Minecraft","minecraft:diamond_chestplate",751,"Diamond Chestplate"
"Minecraft","minecraft:diamond_helmet",750,"Diamond Helmet"
"Minecraft","minecraft:diamond_hoe",723,"Diamond Hoe"
"Minecraft","minecraft:diamond_horse_armor",975,"Diamond Horse Armor"
"Minecraft","minecraft:diamond_leggings",752,"Diamond Leggings"
"Minecraft","minecraft:diamond_ore",54,"Diamond Ore"
"Minecraft","minecraft:diamond_pickaxe",721,"Diamond Pickaxe"
"Minecraft","minecraft:diamond_shovel",720,"Diamond Shovel"
"Minecraft","minecraft:diamond_sword",719,"Diamond Sword"
"Minecraft","minecraft:diorite",4,"Diorite"
"Minecraft","minecraft:diorite_slab",579,"Diorite Slab"
"Minecraft","minecraft:diorite_stairs",562,"Diorite Stairs"
"Minecraft","minecraft:diorite_wall",338,"Diorite Wall"
"Minecraft","minecraft:dirt",15,"Dirt"
"Minecraft","minecraft:dirt_path",393,"Dirt Path"
"Minecraft","minecraft:dispenser",596,"Dispenser"
"Minecraft","minecraft:dolphin_spawn_egg",883,"Dolphin Spawn Egg"
"Minecraft","minecraft:donkey_spawn_egg",884,"Donkey Spawn Egg"
"Minecraft","minecraft:dragon_breath",1004,"Dragon's Breath"
"Minecraft","minecraft:dragon_egg",314,"Dragon Egg"
"Minecraft","minecraft:dragon_head",958,"Dragon Head"
"Minecraft","minecraft:dried_kelp",850,"Dried Kelp"
"Minecraft","minecraft:dried_kelp_block",790,"Dried Kelp Block"
"Minecraft","minecraft:dripstone_block",13,"Dripstone Block"
"Minecraft","minecraft:dropper",597,"Dropper"
"Minecraft","minecraft:drowned_spawn_egg",885,"Drowned Spawn Egg"
"Minecraft","minecraft:egg",794,"Egg"
"Minecraft","minecraft:elder_guardian_spawn_egg",886,"Elder Guardian Spawn Egg"
"Minecraft","minecraft:elytra",669,"Elytra"
"Minecraft","minecraft:emerald",687,"Emerald"
"Minecraft","minecraft:emerald_block",317,"Block of Emerald"
"Minecraft","minecraft:emerald_ore",50,"Emerald Ore"
"Minecraft","minecraft:enchanted_book",963,"Enchanted Book"
"Minecraft","minecraft:enchanted_golden_apple",767,"Enchanted Golden Apple"
"Minecraft","minecraft:enchanting_table",310,"Enchanting Table"
"Minecraft","minecraft:end_crystal",998,"End Crystal"
"Minecraft","minecraft:end_portal_frame",311,"End Portal Frame"
"Minecraft","minecraft:end_rod",237,"End Rod"
"Minecraft","minecraft:end_stone",312,"End Stone"
"Minecraft","minecraft:end_stone_brick_slab",572,"End Stone Brick Slab"
"Minecraft","minecraft:end_stone_brick_stairs",554,"End Stone Brick Stairs"
"Minecraft","minecraft:end_stone_brick_wall",337,"End Stone Brick Wall"
"Minecraft","minecraft:end_stone_bricks",313,"End Stone Bricks"
"Minecraft","minecraft:ender_chest",316,"Ender Chest"
"Minecraft","minecraft:ender_eye",871,"Eye of Ender"
"Minecraft","minecraft:ender_pearl",858,"Ender Pearl"
"Minecraft","minecraft:enderman_spawn_egg",887,"Enderman Spawn Egg"
"Minecraft","minecraft:endermite_spawn_egg",888,"Endermite Spawn Egg"
"Minecraft","minecraft:evoker_spawn_egg",889,"Evoker Spawn Egg"
"Minecraft","minecraft:experience_bottle",940,"Bottle o' Enchanting"
"Minecraft","minecraft:exposed_copper",70,"Exposed Copper"
"Minecraft","minecraft:exposed_cut_copper",74,"Exposed Copper Tiles"
"Minecraft","minecraft:exposed_cut_copper_slab",82,"Exposed Copper Tile Slab"
"Minecraft","minecraft:exposed_cut_copper_stairs",78,"Exposed Copper Tile Stairs"
"Minecraft","minecraft:farmland",247,"Farmland"
"Minecraft","minecraft:feather",733,"Feather"
"Minecraft","minecraft:fermented_spider_eye",866,"Fermented Spider Eye"
"Minecraft","minecraft:fern",151,"Fern"
"Minecraft","minecraft:filled_map",847,"Map"
"Minecraft","minecraft:fire_charge",941,"Fire Charge"
"Minecraft","minecraft:fire_coral",530,"Fire Coral"
"Minecraft","minecraft:fire_coral_block",525,"Fire Coral Block"
"Minecraft","minecraft:fire_coral_fan",540,"Fire Coral Fan"
"Minecraft","minecraft:firework_rocket",961,"Firework Rocket"
"Minecraft","minecraft:firework_star",962,"Firework Star"
"Minecraft","minecraft:fishing_rod",797,"Fishing Rod"
"Minecraft","minecraft:fletching_table",1047,"Fletching Table"
"Minecraft","minecraft:flint",762,"Flint"
"Minecraft","minecraft:flint_and_steel",680,"Flint and Steel"
"Minecraft","minecraft:flower_banner_pattern",1036,"Banner Pattern"
"Minecraft","minecraft:flower_pot",946,"Flower Pot"
"Minecraft","minecraft:flowering_azalea",153,"Flowering Azalea"
"Minecraft","minecraft:flowering_azalea_leaves",140,"Flowering Azalea Leaves"
"Minecraft","minecraft:fox_spawn_egg",890,"Fox Spawn Egg"
"Minecraft","minecraft:furnace",248,"Furnace"
"Minecraft","minecraft:furnace_minecart",664,"Minecart with Furnace"
"Minecraft","minecraft:ghast_spawn_egg",891,"Ghast Spawn Egg"
"Minecraft","minecraft:ghast_tear",860,"Ghast Tear"
"Minecraft","minecraft:gilded_blackstone",1069,"Gilded Blackstone"
"Minecraft","minecraft:glass",143,"Glass"
"Minecraft","minecraft:glass_bottle",864,"Glass Bottle"
"Minecraft","minecraft:glass_pane",297,"Glass Pane"
"Minecraft","minecraft:glistering_melon_slice",872,"Glistering Melon Slice"
"Minecraft","minecraft:globe_banner_pattern",1040,"Banner Pattern"
"Minecraft","minecraft:glow_berries",1055,"Glow Berries"
"Minecraft","minecraft:glow_ink_sac",808,"Glow Dye"
"Minecraft","minecraft:glow_item_frame",945,"Glow Item Frame"
"Minecraft","minecraft:glow_lichen",300,"Glow Lichen"
"Minecraft","minecraft:glow_squid_spawn_egg",892,"Glow Squid Spawn Egg"
"Minecraft","minecraft:glowstone",275,"Glowstone"
"Minecraft","minecraft:glowstone_dust",800,"Glowstone Dust"
"Minecraft","minecraft:goat_spawn_egg",893,"Goat Spawn Egg"
"Minecraft","minecraft:gold_block",67,"Block of Gold"
"Minecraft","minecraft:gold_ingot",696,"Gold Ingot"
"Minecraft","minecraft:gold_nugget",861,"Gold Nugget"
"Minecraft","minecraft:gold_ore",46,"Gold Ore"
"Minecraft","minecraft:golden_apple",766,"Golden Apple"
"Minecraft","minecraft:golden_axe",712,"Golden Axe"
"Minecraft","minecraft:golden_boots",757,"Golden Boots"
"Minecraft","minecraft:golden_carrot",952,"Golden Carrot"
"Minecraft","minecraft:golden_chestplate",755,"Golden Chestplate"
"Minecraft","minecraft:golden_helmet",754,"Golden Helmet"
"Minecraft","minecraft:golden_hoe",713,"Golden Hoe"
"Minecraft","minecraft:golden_horse_armor",974,"Golden Horse Armor"
"Minecraft","minecraft:golden_leggings",756,"Golden Leggings"
"Minecraft","minecraft:golden_pickaxe",711,"Golden Pickaxe"
"Minecraft","minecraft:golden_shovel",710,"Golden Shovel"
"Minecraft","minecraft:golden_sword",709,"Golden Sword"
"Minecraft","minecraft:granite",2,"Granite"
