"Mod name","Registry name","Item ID","Display name"
"Botania","botania:azulejo_6",4664,"Azulejo"
"Botania","botania:azulejo_7",4665,"Azulejo"
"Botania","botania:azulejo_8",4666,"Azulejo"
"Botania","botania:azulejo_9",4667,"Azulejo"
"Botania","botania:balance_cloak",5079,"Cloak of Balance"
"Botania","botania:bauble_box",5055,"Trinket Case"
"Botania","botania:bellethorn",5203,"Bellethorne"
"Botania","botania:bellethorn_chibi",5204,"Bellethorne Petite"
"Botania","botania:bellows",4613,"Manatide Bellows"
"Botania","botania:bergamute",5207,"Bergamute"
"Botania","botania:bifrost_pane",4879,"Bifrost Pane"
"Botania","botania:bifrost_perm",4589,"Bifrost Block"
"Botania","botania:black_double_flower",4532,"Tall Mystical Black Flower"
"Botania","botania:black_floating_flower",4484,"Floating Black Flower"
"Botania","botania:black_hole_talisman",5048,"Black Hole Talisman"
"Botania","botania:black_lotus",5101,"Black Lotus"
"Botania","botania:black_mushroom",4516,"Black Shimmering Mushroom"
"Botania","botania:black_mystical_flower",4452,"Mystical Black Flower"
"Botania","botania:black_pavement",4856,"Black Portuguese Pavement"
"Botania","botania:black_pavement_slab",4862,"Black Portuguese Pavement Slab"
"Botania","botania:black_pavement_stairs",4868,"Black Portuguese Pavement Stairs"
"Botania","botania:black_petal",4900,"Mystical Black Petal"
"Botania","botania:black_petal_block",4500,"Black Petal Block"
"Botania","botania:black_shiny_flower",4468,"Glimmering Black Flower"
"Botania","botania:blacker_lotus",5102,"Blacker Lotus"
"Botania","botania:blaze_block",4674,"Blaze Mesh"
"Botania","botania:blaze_quartz",4726,"Block of Blaze Quartz"
"Botania","botania:blaze_quartz_pillar",4727,"Pillar Blaze Quartz Block"
"Botania","botania:blaze_quartz_slab",4729,"Blaze Quartz Slab"
"Botania","botania:blaze_quartz_stairs",4730,"Blaze Quartz Stairs"
"Botania","botania:blood_pendant",5138,"Tainted Blood Pendant"
"Botania","botania:blue_double_flower",4528,"Tall Mystical Blue Flower"
"Botania","botania:blue_floating_flower",4480,"Floating Blue Flower"
"Botania","botania:blue_mushroom",4512,"Blue Shimmering Mushroom"
"Botania","botania:blue_mystical_flower",4448,"Mystical Blue Flower"
"Botania","botania:blue_pavement",4857,"Blue Portuguese Pavement"
"Botania","botania:blue_pavement_slab",4863,"Blue Portuguese Pavement Slab"
"Botania","botania:blue_pavement_stairs",4869,"Blue Portuguese Pavement Stairs"
"Botania","botania:blue_petal",4896,"Mystical Blue Petal"
"Botania","botania:blue_petal_block",4496,"Blue Petal Block"
"Botania","botania:blue_shiny_flower",4464,"Glimmering Blue Flower"
"Botania","botania:brew_flask",5137,"Flask of Fallback (6)"
"Botania","botania:brew_vial",5136,"Vial of Fallback (4)"
"Botania","botania:brewery",4592,"Botanical Brewery"
"Botania","botania:brown_double_flower",4529,"Tall Mystical Brown Flower"
"Botania","botania:brown_floating_flower",4481,"Floating Brown Flower"
"Botania","botania:brown_mushroom",4513,"Brown Shimmering Mushroom"
"Botania","botania:brown_mystical_flower",4449,"Mystical Brown Flower"
"Botania","botania:brown_petal",4897,"Mystical Brown Petal"
"Botania","botania:brown_petal_block",4497,"Brown Petal Block"
"Botania","botania:brown_shiny_flower",4465,"Glimmering Brown Flower"
"Botania","botania:bubbell",5265,"Bubbell"
"Botania","botania:bubbell_chibi",5266,"Bubbell Petite"
"Botania","botania:cacophonium",5051,"Cacophonium"
"Botania","botania:cacophonium_block",4648,"Cacophonium Block"
"Botania","botania:cell_block",4649,"Cellular Block"
"Botania","botania:chiseled_blaze_quartz",4728,"Chiseled Blaze Quartz Block"
"Botania","botania:chiseled_dark_quartz",4718,"Chiseled Smokey Quartz Block"
"Botania","botania:chiseled_elf_quartz",4743,"Chiseled Elven Quartz Block"
"Botania","botania:chiseled_lavender_quartz",4733,"Chiseled Lavender Quartz Block"
"Botania","botania:chiseled_livingrock_bricks",4545,"Chiseled Livingrock Brick"
"Botania","botania:chiseled_mana_quartz",4723,"Chiseled Mana Quartz Block"
"Botania","botania:chiseled_metamorphic_desert_bricks",4828,"Chiseled Solite Bricks"
"Botania","botania:chiseled_metamorphic_forest_bricks",4763,"Chiseled Fuchsite Bricks"
"Botania","botania:chiseled_metamorphic_fungal_bricks",4802,"Chiseled Mycelite Bricks"
"Botania","botania:chiseled_metamorphic_mesa_bricks",4854,"Chiseled Rosy Talc Bricks"
"Botania","botania:chiseled_metamorphic_mountain_bricks",4789,"Chiseled Gneiss Bricks"
"Botania","botania:chiseled_metamorphic_plains_bricks",4776,"Chiseled Talc Bricks"
"Botania","botania:chiseled_metamorphic_swamp_bricks",4815,"Chiseled Cataclasite Bricks"
"Botania","botania:chiseled_metamorphic_taiga_bricks",4841,"Chiseled Lunite Bricks"
"Botania","botania:chiseled_red_quartz",4738,"Chiseled Redquartz Block"
"Botania","botania:chiseled_sunny_quartz",4748,"Chiseled Sunny Quartz Block"
"Botania","botania:clayconia",5247,"Clayconia"
"Botania","botania:clayconia_chibi",5248,"Clayconia Petite"
"Botania","botania:clip",5035,"Lens Clip"
"Botania","botania:cloud_pendant",5075,"Cirrus Amulet"
"Botania","botania:cobble_rod",4983,"Rod of the Depths"
"Botania","botania:cocoon",4654,"Cocoon of Caprice"
"Botania","botania:conjuration_catalyst",4581,"Conjuration Catalyst"
"Botania","botania:corporea_block",4633,"Corporea Block"
"Botania","botania:corporea_brick",4636,"Corporea Brick"
"Botania","botania:corporea_brick_slab",4637,"Corporea Brick Slab"
"Botania","botania:corporea_brick_stairs",4638,"Corporea Brick Stairs"
"Botania","botania:corporea_brick_wall",4639,"Corporea Brick Wall"
"Botania","botania:corporea_crystal_cube",4631,"Corporea Crystal Cube"
"Botania","botania:corporea_funnel",4629,"Corporea Funnel"
"Botania","botania:corporea_index",4628,"Corporea Index"
"Botania","botania:corporea_interceptor",4630,"Corporea Interceptor"
"Botania","botania:corporea_retainer",4632,"Corporea Retainer"
"Botania","botania:corporea_slab",4634,"Corporea Slab"
"Botania","botania:corporea_spark",5098,"Corporea Spark"
"Botania","botania:corporea_spark_creative",5100,"Creative Corporea Spark"
"Botania","botania:corporea_spark_master",5099,"Master Corporea Spark"
"Botania","botania:corporea_stairs",4635,"Corporea Stairs"
"Botania","botania:cosmetic_alien_antenna",5164,"Alien Antenna"
"Botania","botania:cosmetic_anaglyph_glasses",5165,"Anaglyph Glasses"
"Botania","botania:cosmetic_ancient_mask",5162,"Ancient Mask"
"Botania","botania:cosmetic_black_bowtie",5140,"Black Bowtie"
"Botania","botania:cosmetic_black_tie",5141,"Black Tie"
"Botania","botania:cosmetic_blue_butterfly",5150,"Blue Butterfly"
"Botania","botania:cosmetic_botanist_emblem",5161,"Botanist Emblem"
"Botania","botania:cosmetic_cat_ears",5151,"Cat Ears"
"Botania","botania:cosmetic_clock_eye",5157,"Clock Eye"
"Botania","botania:cosmetic_devil_horns",5159,"Devil Horns"
"Botania","botania:cosmetic_devil_tail",5153,"Devil Tail"
"Botania","botania:cosmetic_eerie_mask",5163,"Eerie Mask"
"Botania","botania:cosmetic_engineer_goggles",5144,"Engineer Goggles"
"Botania","botania:cosmetic_eyepatch",5145,"Eyepatch"
"Botania","botania:cosmetic_four_leaf_clover",5156,"Four-Leafed Clover"
"Botania","botania:cosmetic_googly_eyes",5155,"Googly Eyes"
"Botania","botania:cosmetic_groucho_glasses",5167,"Groucho Glasses"
"Botania","botania:cosmetic_hyper_plus",5160,"Hyper Plus"
"Botania","botania:cosmetic_kamui_eye",5154,"Kamui Eye"
"Botania","botania:cosmetic_lusitanic_shield",5169,"Lusitanic Shield"
"Botania","botania:cosmetic_orange_shades",5166,"Orange Shades"
"Botania","botania:cosmetic_pink_flower_bud",5148,"Pink Flower Bud"
"Botania","botania:cosmetic_polka_dotted_bows",5149,"Polka-Dotted Bows"
"Botania","botania:cosmetic_puffy_scarf",5143,"Puffy Scarf"
"Botania","botania:cosmetic_questgiver_mark",5171,"Questgiver Mark"
"Botania","botania:cosmetic_red_glasses",5142,"Red Glasses"
"Botania","botania:cosmetic_red_ribbons",5147,"Red Ribbons"
"Botania","botania:cosmetic_thick_eyebrows",5168,"Thick Eyebrows"
"Botania","botania:cosmetic_thinking_hand",5172,"Thinking Hand"
"Botania","botania:cosmetic_tiny_potato_mask",5170,"Tiny Potato Mask"
"Botania","botania:cosmetic_unicorn_horn",5158,"Unicorn Horn"
"Botania","botania:cosmetic_wicked_eyepatch",5146,"Wicked Eyepatch"
"Botania","botania:cosmetic_witch_pin",5152,"Witch Pin"
"Botania","botania:cracked_livingrock_bricks",4546,"Cracked Livingrock Brick"
"Botania","botania:crafting_halo",5044,"Assembly Halo"
"Botania","botania:crafty_crate",4615,"Crafty Crate"
"Botania","botania:creative_pool",4577,"The Everlasting Guilty Pool"
"Botania","botania:crystal_bow",5029,"Crystal Bow"
"Botania","botania:cyan_double_flower",4526,"Tall Mystical Cyan Flower"
"Botania","botania:cyan_floating_flower",4478,"Floating Cyan Flower"
"Botania","botania:cyan_mushroom",4510,"Cyan Shimmering Mushroom"
"Botania","botania:cyan_mystical_flower",4446,"Mystical Cyan Flower"
"Botania","botania:cyan_petal",4894,"Mystical Cyan Petal"
"Botania","botania:cyan_petal_block",4494,"Cyan Petal Block"
"Botania","botania:cyan_shiny_flower",4462,"Glimmering Cyan Flower"
"Botania","botania:daffomill",5253,"Daffomill"
"Botania","botania:dandelifeon",5197,"Dandelifeon"
"Botania","botania:dark_quartz",4716,"Block of Smokey Quartz"
"Botania","botania:dark_quartz_pillar",4717,"Pillar Smokey Quartz Block"
"Botania","botania:dark_quartz_slab",4719,"Smokey Quartz Slab"
"Botania","botania:dark_quartz_stairs",4720,"Smokey Quartz Stairs"
"Botania","botania:daybloom_motif",4684,"Daybloom Motif"
"Botania","botania:detector_light_relay",4644,"Detector Luminizer"
"Botania","botania:dice",5118,"Dice of Fate"
"Botania","botania:diluted_pool",4578,"Diluted Mana Pool"
"Botania","botania:dirt_rod",4980,"Rod of the Lands"
"Botania","botania:diva_charm",5085,"Charm of the Diva"
"Botania","botania:divining_rod",4987,"Rod of the Plentiful Mantle"
"Botania","botania:dodge_ring",5064,"Ring of Dexterous Motion"
"Botania","botania:dragonstone",4910,"Dragonstone"
"Botania","botania:dragonstone_block",4586,"Block of Dragonstone"
"Botania","botania:dreadthorn",5209,"Dreadthorne"
"Botania","botania:dreamwood",4564,"Dreamwood"
"Botania","botania:dreamwood_fence",4709,"Dreamwood Fence"
"Botania","botania:dreamwood_fence_gate",4710,"Dreamwood Fence Gate"
"Botania","botania:dreamwood_log",4560,"Dreamwood Log"
"Botania","botania:dreamwood_planks",4567,"Dreamwood Planks"
"Botania","botania:dreamwood_planks_slab",4715,"Dreamwood Plank Slab"
"Botania","botania:dreamwood_planks_stairs",4714,"Dreamwood Plank Stairs"
"Botania","botania:dreamwood_slab",4707,"Dreamwood Slab"
"Botania","botania:dreamwood_stairs",4706,"Dreamwood Stairs"
"Botania","botania:dreamwood_twig",4912,"Dreamwood Twig"
"Botania","botania:dreamwood_wall",4708,"Dreamwood Wall"
"Botania","botania:dreamwood_wand",4882,"Wand of the Elven Forest (Bind Mode)"
"Botania","botania:drum_canopy",4606,"Drum of the Canopy"
"Botania","botania:drum_gathering",4605,"Drum of the Gathering"
"Botania","botania:drum_wild",4604,"Drum of the Wild"
"Botania","botania:dry_grass",4678,"Dry Grass"
"Botania","botania:dry_seeds",4974,"Dry Pasture Seeds"
"Botania","botania:elementium_axe",5009,"Elementium Axe"
"Botania","botania:elementium_block",4584,"Block of Elementium"
"Botania","botania:elementium_boots",5006,"Elementium Boots"
"Botania","botania:elementium_chestplate",5004,"Elementium Chestplate"
"Botania","botania:elementium_helmet",5003,"Elementium Helmet"
"Botania","botania:elementium_hoe",5010,"Elementium Hoe"
"Botania","botania:elementium_ingot",4908,"Elementium Ingot"
"Botania","botania:elementium_leggings",5005,"Elementium Leggings"
"Botania","botania:elementium_nugget",4918,"Elementium Nugget"
"Botania","botania:elementium_pickaxe",5007,"Elementium Pickaxe"
"Botania","botania:elementium_shears",5012,"Elementium Shears"
"Botania","botania:elementium_shovel",5008,"Elementium Shovel"
"Botania","botania:elementium_sword",5011,"Elementium Sword"
"Botania","botania:elf_glass",4588,"Alfglass"
"Botania","botania:elf_glass_pane",4878,"Alfglass Pane"
"Botania","botania:elf_quartz",4741,"Block of Elven Quartz"
"Botania","botania:elf_quartz_pillar",4742,"Pillar Elven Quartz Block"
"Botania","botania:elf_quartz_slab",4744,"Elven Quartz Slab"
"Botania","botania:elf_quartz_stairs",4745,"Elven Quartz Stairs"
"Botania","botania:elven_spreader",4574,"Elven Mana Spreader"
"Botania","botania:enchanted_soil",4655,"Enchanted Soil"
"Botania","botania:enchanter",4591,"Mana Enchanter"
"Botania","botania:ender_air_bottle",4914,"Ender Air Bottle"
"Botania","botania:ender_dagger",5026,"Soulscribe"
"Botania","botania:ender_eye_block",4621,"Ender Overseer"
"Botania","botania:ender_hand",5043,"Hand of Ender"
"Botania","botania:endoflame",5179,"Endoflame"
"Botania","botania:entropinnyum",5187,"Entropinnyum"
"Botania","botania:exchange_rod",4989,"Rod of the Shifting Crust"
"Botania","botania:exoflame",5221,"Exoflame"
"Botania","botania:fabulous_pool",4579,"Fabulous Mana Pool"
"Botania","botania:fallen_kanade",5219,"Fallen Kanade"
"Botania","botania:fel_pumpkin",4653,"Fel Pumpkin"
"Botania","botania:fertilizer",4884,"Floral Fertilizer"
"Botania","botania:fire_rod",4986,"Rod of the Hells"
"Botania","botania:flare_chakram",5031,"Flare Chakram"
"Botania","botania:flask",5135,"Alfglass Flask"
"Botania","botania:flight_tiara",5087,"Flügel Tiara"
"Botania","botania:floating_agricarnation",5225,"Floating Agricarnation"
"Botania","botania:floating_agricarnation_chibi",5226,"Floating Agricarnation Petite"
"Botania","botania:floating_bellethorn",5205,"Floating Bellethorne"
"Botania","botania:floating_bellethorn_chibi",5206,"Floating Bellethorne Petite"
"Botania","botania:floating_bergamute",5208,"Floating Bergamute"
"Botania","botania:floating_bubbell",5267,"Floating Bubbell"
"Botania","botania:floating_bubbell_chibi",5268,"Floating Bubbell Petite"
"Botania","botania:floating_clayconia",5249,"Floating Clayconia"
"Botania","botania:floating_clayconia_chibi",5250,"Floating Clayconia Petite"
"Botania","botania:floating_daffomill",5254,"Floating Daffomill"
"Botania","botania:floating_dandelifeon",5198,"Floating Dandelifeon"
"Botania","botania:floating_dreadthorn",5210,"Floating Dreadthorne"
"Botania","botania:floating_endoflame",5180,"Floating Endoflame"
"Botania","botania:floating_entropinnyum",5188,"Floating Entropinnyum"
"Botania","botania:floating_exoflame",5222,"Floating Exoflame"
"Botania","botania:floating_fallen_kanade",5220,"Floating Fallen Kanade"
"Botania","botania:floating_gourmaryllis",5192,"Floating Gourmaryllis"
"Botania","botania:floating_heisei_dream",5212,"Floating Heisei Dream"
"Botania","botania:floating_hopperhock",5229,"Floating Hopperhock"
"Botania","botania:floating_hopperhock_chibi",5230,"Floating Hopperhock Petite"
"Botania","botania:floating_hyacidus",5244,"Floating Hyacidus"
"Botania","botania:floating_hydroangeas",5178,"Floating Hydroangeas"
"Botania","botania:floating_jaded_amaranthus",5216,"Floating Jaded Amaranthus"
"Botania","botania:floating_jiyuulia",5237,"Floating Jiyuulia"
"Botania","botania:floating_jiyuulia_chibi",5238,"Floating Jiyuulia Petite"
"Botania","botania:floating_kekimurus",5190,"Floating Kekimurus"
"Botania","botania:floating_labellia",5276,"Floating Labellia"
"Botania","botania:floating_loonium",5252,"Floating Loonium"
"Botania","botania:floating_manastar",5176,"Floating Manastar"
"Botania","botania:floating_marimorphosis",5263,"Floating Marimorphosis"
"Botania","botania:floating_marimorphosis_chibi",5264,"Floating Marimorphosis Petite"
"Botania","botania:floating_medumone",5260,"Floating Medumone"
"Botania","botania:floating_munchdew",5186,"Floating Munchdew"
"Botania","botania:floating_narslimmus",5194,"Floating Narslimmus"
"Botania","botania:floating_orechid",5218,"Floating Orechid"
"Botania","botania:floating_orechid_ignem",5274,"Floating Orechid Ignem"
"Botania","botania:floating_pollidisiac",5246,"Floating Pollidisiac"
"Botania","botania:floating_pure_daisy",5174,"Floating Pure Daisy"
"Botania","botania:floating_rafflowsia",5200,"Floating Rafflowsia"
"Botania","botania:floating_rannuncarpus",5241,"Floating Rannuncarpus"
"Botania","botania:floating_rannuncarpus_chibi",5242,"Floating Rannuncarpus Petite"
"Botania","botania:floating_rosa_arcana",5184,"Floating Rosa Arcana"
"Botania","botania:floating_shulk_me_not",5202,"Floating Shulk Me Not"
"Botania","botania:floating_solegnolia",5271,"Floating Solegnolia"
"Botania","botania:floating_solegnolia_chibi",5272,"Floating Solegnolia Petite"
"Botania","botania:floating_spectranthemum",5258,"Floating Spectranthemum"
"Botania","botania:floating_spectrolus",5196,"Floating Spectrolus"
"Botania","botania:floating_tangleberrie",5233,"Floating Tangleberrie"
"Botania","botania:floating_tangleberrie_chibi",5234,"Floating Tangleberrie Petite"
"Botania","botania:floating_thermalily",5182,"Floating Thermalily"
"Botania","botania:floating_tigerseye",5214,"Floating Tigerseye"
"Botania","botania:floating_vinculotus",5256,"Floating Vinculotus"
"Botania","botania:flower_bag",5047,"Flower Pouch"
"Botania","botania:flugel_eye",5121,"Eye of the Flügel"
"Botania","botania:forest_eye",4616,"Eye of the Ancients"
"Botania","botania:fork_light_relay",4645,"Fork Luminizer"
"Botania","botania:framed_dreamwood",4569,"Framed Dreamwood Planks"
"Botania","botania:framed_livingwood",4557,"Framed Livingwood Planks"
"Botania","botania:gaia_head",4675,"Gaia Guardian's Head"
"Botania","botania:gaia_ingot",4913,"Gaia Spirit Ingot"
"Botania","botania:gaia_pylon",4597,"Gaia Pylon"
"Botania","botania:gaia_spreader",4575,"Gaia Mana Spreader"
"Botania","botania:ghost_rail",4642,"Spectral Rail"
"Botania","botania:glass_pickaxe",5027,"Vitreous Pickaxe"
"Botania","botania:glimmering_dreamwood",4571,"Glimmering Dreamwood"
"Botania","botania:glimmering_dreamwood_log",4561,"Glimmering Dreamwood Log"
"Botania","botania:glimmering_livingwood",4559,"Glimmering Livingwood"
"Botania","botania:glimmering_livingwood_log",4550,"Glimmering Livingwood Log"
"Botania","botania:glimmering_stripped_dreamwood",4566,"Glimmering Stripped Dreamwood"
"Botania","botania:glimmering_stripped_dreamwood_log",4563,"Glimmering Stripped Dreamwood Log"
"Botania","botania:glimmering_stripped_livingwood",4554,"Glimmering Stripped Livingwood"
"Botania","botania:glimmering_stripped_livingwood_log",4551,"Glimmering Stripped Livingwood Log"
"Botania","botania:goddess_charm",5084,"Benevolent Goddess' Charm"
"Botania","botania:golden_grass",4679,"Golden Grass"
"Botania","botania:golden_seeds",4975,"Golden Pasture Seeds"
"Botania","botania:gourmaryllis",5191,"Gourmaryllis"
"Botania","botania:grass_seeds",4971,"Pasture Seeds"
"Botania","botania:gravity_rod",4991,"Rod of the Shaded Mesa"
"Botania","botania:gray_double_flower",4524,"Tall Mystical Gray Flower"
"Botania","botania:gray_floating_flower",4476,"Floating Gray Flower"
"Botania","botania:gray_mushroom",4508,"Gray Shimmering Mushroom"
"Botania","botania:gray_mystical_flower",4444,"Mystical Gray Flower"
"Botania","botania:gray_petal",4892,"Mystical Gray Petal"
"Botania","botania:gray_petal_block",4492,"Gray Petal Block"
"Botania","botania:gray_shiny_flower",4460,"Glimmering Gray Flower"
"Botania","botania:green_double_flower",4530,"Tall Mystical Green Flower"
"Botania","botania:green_floating_flower",4482,"Floating Green Flower"
"Botania","botania:green_mushroom",4514,"Green Shimmering Mushroom"
"Botania","botania:green_mystical_flower",4450,"Mystical Green Flower"
"Botania","botania:green_pavement",4860,"Green Portuguese Pavement"
"Botania","botania:green_pavement_slab",4866,"Green Portuguese Pavement Slab"
"Botania","botania:green_pavement_stairs",4872,"Green Portuguese Pavement Stairs"
"Botania","botania:green_petal",4898,"Mystical Green Petal"
"Botania","botania:green_petal_block",4498,"Green Petal Block"
"Botania","botania:green_shiny_flower",4466,"Glimmering Green Flower"
"Botania","botania:heisei_dream",5211,"Heisei Dream"
"Botania","botania:holy_cloak",5077,"Cloak of Virtue"
"Botania","botania:hopperhock",5227,"Hopperhock"
"Botania","botania:hopperhock_chibi",5228,"Hopperhock Petite"
"Botania","botania:horn_grass",5036,"Horn of the Wild"
"Botania","botania:horn_leaves",5037,"Horn of the Canopy"
"Botania","botania:horn_snow",5038,"Horn of the Covering"
"Botania","botania:hourglass",4641,"Hovering Hourglass"
"Botania","botania:hyacidus",5243,"Hyacidus"
"Botania","botania:hydroangeas",5177,"Hydroangeas"
"Botania","botania:hydroangeas_motif",4686,"Hydroangeas Motif"
"Botania","botania:ice_pendant",5072,"Snowflake Pendant"
"Botania","botania:incense_plate",4640,"Incense Plate"
"Botania","botania:incense_stick",5139,"Incense Stick"
"Botania","botania:infinite_fruit",5119,"The Fruit of Grisaia"
"Botania","botania:infrangible_platform",4619,"Infrangible Platform"
"Botania","botania:infused_grass",4682,"Infused Grass"
"Botania","botania:infused_seeds",4978,"Infused Pasture Seeds"
"Botania","botania:invisibility_cloak",5080,"Invisibility Cloak"
"Botania","botania:itemfinder",5086,"The Spectator"
"Botania","botania:jaded_amaranthus",5215,"Jaded Amaranthus"
"Botania","botania:jiyuulia",5235,"Jiyuulia"
"Botania","botania:jiyuulia_chibi",5236,"Jiyuulia Petite"
"Botania","botania:keep_ivy",5107,"Resolute Ivy"
"Botania","botania:kekimurus",5189,"Kekimurus"
"Botania","botania:king_key",5120,"Key of the King's Law"
"Botania","botania:knockback_belt",5071,"Tectonic Girdle"
"Botania","botania:labellia",5275,"Labellia"
"Botania","botania:laputa_shard",5090,"Shard of Laputa"
"Botania","botania:lava_pendant",5073,"Pyroclast Pendant"
"Botania","botania:lavender_quartz",4731,"Block of Lavender Quartz"
"Botania","botania:lavender_quartz_pillar",4732,"Pillar Lavender Quartz Block"
"Botania","botania:lavender_quartz_slab",4734,"Lavender Quartz Slab"
"Botania","botania:lavender_quartz_stairs",4735,"Lavender Quartz Stairs"
"Botania","botania:lens_bounce",4935,"Mana Lens: Bounce"
"Botania","botania:lens_damage",4938,"Mana Lens: Damaging"
"Botania","botania:lens_efficiency",4934,"Mana Lens: Efficiency"
"Botania","botania:lens_explosive",4941,"Mana Lens: Entropic"
"Botania","botania:lens_fire",4945,"Mana Lens: Kindle"
"Botania","botania:lens_firework",4950,"Mana Lens: Celebratory"
"Botania","botania:lens_flare",4951,"Mana Lens: Flare"
"Botania","botania:lens_gravity",4936,"Mana Lens: Gravity"
"Botania","botania:lens_influence",4942,"Mana Lens: Influence"
"Botania","botania:lens_light",4947,"Mana Lens: Flash"
"Botania","botania:lens_magnet",4940,"Mana Lens: Magnetizing"
"Botania","botania:lens_messenger",4952,"Mana Lens: Messenger"
"Botania","botania:lens_mine",4937,"Mana Lens: Bore"
"Botania","botania:lens_normal",4930,"Mana Lens"
"Botania","botania:lens_paint",4944,"Mana Lens: Paintslinger"
"Botania","botania:lens_phantom",4939,"Mana Lens: Phantom"
"Botania","botania:lens_piston",4946,"Mana Lens: Force"
"Botania","botania:lens_power",4932,"Mana Lens: Potency"
"Botania","botania:lens_redirect",4949,"Mana Lens: Redirective"
"Botania","botania:lens_speed",4931,"Mana Lens: Velocity"
"Botania","botania:lens_storm",4954,"Mana Lens: Storm"
"Botania","botania:lens_time",4933,"Mana Lens: Resistance"
"Botania","botania:lens_tripwire",4953,"Mana Lens: Tripwire"
"Botania","botania:lens_warp",4948,"Mana Lens: Warp"
"Botania","botania:lens_weight",4943,"Mana Lens: Weight"
"Botania","botania:lexicon",4880,"Lexica Botania"
"Botania","botania:life_essence",4906,"Gaia Spirit"
"Botania","botania:light_blue_double_flower",4520,"Tall Mystical Light Blue Flower"
"Botania","botania:light_blue_floating_flower",4472,"Floating Light Blue Flower"
"Botania","botania:light_blue_mushroom",4504,"Light Blue Shimmering Mushroom"
"Botania","botania:light_blue_mystical_flower",4440,"Mystical Light Blue Flower"
"Botania","botania:light_blue_petal",4888,"Mystical Light Blue Petal"
"Botania","botania:light_blue_petal_block",4488,"Light Blue Petal Block"
"Botania","botania:light_blue_shiny_flower",4456,"Glimmering Light Blue Flower"
"Botania","botania:light_gray_double_flower",4525,"Tall Mystical Light Gray Flower"
"Botania","botania:light_gray_floating_flower",4477,"Floating Light Gray Flower"
"Botania","botania:light_gray_mushroom",4509,"Light Gray Shimmering Mushroom"
"Botania","botania:light_gray_mystical_flower",4445,"Mystical Light Gray Flower"
"Botania","botania:light_gray_petal",4893,"Mystical Light Gray Petal"
"Botania","botania:light_gray_petal_block",4493,"Light Gray Petal Block"
"Botania","botania:light_gray_shiny_flower",4461,"Glimmering Light Gray Flower"
"Botania","botania:light_launcher",4647,"Luminizer Launcher"
"Botania","botania:light_relay",4643,"Luminizer"
"Botania","botania:lime_double_flower",4522,"Tall Mystical Lime Flower"
"Botania","botania:lime_floating_flower",4474,"Floating Lime Flower"
"Botania","botania:lime_mushroom",4506,"Lime Shimmering Mushroom"
"Botania","botania:lime_mystical_flower",4442,"Mystical Lime Flower"
"Botania","botania:lime_petal",4890,"Mystical Lime Petal"
"Botania","botania:lime_petal_block",4490,"Lime Petal Block"
"Botania","botania:lime_shiny_flower",4458,"Glimmering Lime Flower"
"Botania","botania:living_root",4919,"Living Root"
"Botania","botania:livingrock",4543,"Livingrock"
