"Mod name","Registry name","Item ID","Display name"
"Botania","botania:chiseled_dark_quartz","botania:chiseled_dark_quartz","Chiseled Smokey Quartz Block"
"Botania","botania:chiseled_elf_quartz","botania:chiseled_elf_quartz","Chiseled Elven Quartz Block"
"Botania","botania:chiseled_lavender_quartz","botania:chiseled_lavender_quartz","Chiseled Lavender Quartz Block"
"Botania","botania:chiseled_livingrock_bricks","botania:chiseled_livingrock_bricks","Chiseled Livingrock Brick"
"Botania","botania:chiseled_mana_quartz","botania:chiseled_mana_quartz","Chiseled Mana Quartz Block"
"Botania","botania:chiseled_metamorphic_desert_bricks","botania:chiseled_metamorphic_desert_bricks","Chiseled Solite Bricks"
"Botania","botania:chiseled_metamorphic_forest_bricks","botania:chiseled_metamorphic_forest_bricks","Chiseled Fuchsite Bricks"
"Botania","botania:chiseled_metamorphic_fungal_bricks","botania:chiseled_metamorphic_fungal_bricks","Chiseled Mycelite Bricks"
"Botania","botania:chiseled_metamorphic_mesa_bricks","botania:chiseled_metamorphic_mesa_bricks","Chiseled Rosy Talc Bricks"
"Botania","botania:chiseled_metamorphic_mountain_bricks","botania:chiseled_metamorphic_mountain_bricks","Chiseled Gneiss Bricks"
"Botania","botania:chiseled_metamorphic_plains_bricks","botania:chiseled_metamorphic_plains_bricks","Chiseled Talc Bricks"
"Botania","botania:chiseled_metamorphic_swamp_bricks","botania:chiseled_metamorphic_swamp_bricks","Chiseled Cataclasite Bricks"
"Botania","botania:chiseled_metamorphic_taiga_bricks","botania:chiseled_metamorphic_taiga_bricks","Chiseled Lunite Bricks"
"Botania","botania:chiseled_red_quartz","botania:chiseled_red_quartz","Chiseled Redquartz Block"
"Botania","botania:chiseled_sunny_quartz","botania:chiseled_sunny_quartz","Chiseled Sunny Quartz Block"
"Botania","botania:clayconia","botania:clayconia","Clayconia"
"Botania","botania:clayconia_chibi","botania:clayconia_chibi","Clayconia Petite"
"Botania","botania:cocoon","botania:cocoon","Cocoon of Caprice"
"Botania","botania:conjuration_catalyst","botania:conjuration_catalyst","Conjuration Catalyst"
"Botania","botania:corporea_block","botania:corporea_block","Corporea Block"
"Botania","botania:corporea_brick","botania:corporea_brick","Corporea Brick"
"Botania","botania:corporea_brick_slab","botania:corporea_brick_slab","Corporea Brick Slab"
"Botania","botania:corporea_brick_stairs","botania:corporea_brick_stairs","Corporea Brick Stairs"
"Botania","botania:corporea_brick_wall","botania:corporea_brick_wall","Corporea Brick Wall"
"Botania","botania:corporea_crystal_cube","botania:corporea_crystal_cube","Corporea Crystal Cube"
"Botania","botania:corporea_funnel","botania:corporea_funnel","Corporea Funnel"
"Botania","botania:corporea_index","botania:corporea_index","Corporea Index"
"Botania","botania:corporea_interceptor","botania:corporea_interceptor","Corporea Interceptor"
"Botania","botania:corporea_retainer","botania:corporea_retainer","Corporea Retainer"
"Botania","botania:corporea_slab","botania:corporea_slab","Corporea Slab"
"Botania","botania:corporea_stairs","botania:corporea_stairs","Corporea Stairs"
"Botania","botania:cracked_livingrock_bricks","botania:cracked_livingrock_bricks","Cracked Livingrock Brick"
"Botania","botania:crafty_crate","botania:crafty_crate","Crafty Crate"
"Botania","botania:creative_pool","botania:creative_pool","The Everlasting Guilty Pool"
"Botania","botania:cyan_buried_petals","botania:cyan_petal","Mystical Cyan Petal"
"Botania","botania:cyan_double_flower","botania:cyan_double_flower","Tall Mystical Cyan Flower"
"Botania","botania:cyan_floating_flower","botania:cyan_floating_flower","Floating Cyan Flower"
"Botania","botania:cyan_mushroom","botania:cyan_mushroom","Cyan Shimmering Mushroom"
"Botania","botania:cyan_mystical_flower","botania:cyan_mystical_flower","Mystical Cyan Flower"
"Botania","botania:cyan_petal_block","botania:cyan_petal_block","Cyan Petal Block"
"Botania","botania:cyan_shiny_flower","botania:cyan_shiny_flower","Glimmering Cyan Flower"
"Botania","botania:daffomill","botania:daffomill","Daffomill"
"Botania","botania:dandelifeon","botania:dandelifeon","Dandelifeon"
"Botania","botania:dark_quartz","botania:dark_quartz","Block of Smokey Quartz"
"Botania","botania:dark_quartz_pillar","botania:dark_quartz_pillar","Pillar Smokey Quartz Block"
"Botania","botania:dark_quartz_slab","botania:dark_quartz_slab","Smokey Quartz Slab"
"Botania","botania:dark_quartz_stairs","botania:dark_quartz_stairs","Smokey Quartz Stairs"
"Botania","botania:daybloom_motif","botania:daybloom_motif","Daybloom Motif"
"Botania","botania:detector_light_relay","botania:detector_light_relay","Detector Luminizer"
"Botania","botania:diluted_pool","botania:diluted_pool","Diluted Mana Pool"
"Botania","botania:dragonstone_block","botania:dragonstone_block","Block of Dragonstone"
"Botania","botania:dreadthorn","botania:dreadthorn","Dreadthorne"
"Botania","botania:dreamwood","botania:dreamwood","Dreamwood"
"Botania","botania:dreamwood_fence","botania:dreamwood_fence","Dreamwood Fence"
"Botania","botania:dreamwood_fence_gate","botania:dreamwood_fence_gate","Dreamwood Fence Gate"
"Botania","botania:dreamwood_log","botania:dreamwood_log","Dreamwood Log"
"Botania","botania:dreamwood_planks","botania:dreamwood_planks","Dreamwood Planks"
"Botania","botania:dreamwood_planks_slab","botania:dreamwood_planks_slab","Dreamwood Plank Slab"
"Botania","botania:dreamwood_planks_stairs","botania:dreamwood_planks_stairs","Dreamwood Plank Stairs"
"Botania","botania:dreamwood_slab","botania:dreamwood_slab","Dreamwood Slab"
"Botania","botania:dreamwood_stairs","botania:dreamwood_stairs","Dreamwood Stairs"
"Botania","botania:dreamwood_wall","botania:dreamwood_wall","Dreamwood Wall"
"Botania","botania:drum_canopy","botania:drum_canopy","Drum of the Canopy"
"Botania","botania:drum_gathering","botania:drum_gathering","Drum of the Gathering"
"Botania","botania:drum_wild","botania:drum_wild","Drum of the Wild"
"Botania","botania:dry_grass","botania:dry_grass","Dry Grass"
"Botania","botania:elementium_block","botania:elementium_block","Block of Elementium"
"Botania","botania:elf_glass","botania:elf_glass","Alfglass"
"Botania","botania:elf_glass_pane","botania:elf_glass_pane","Alfglass Pane"
"Botania","botania:elf_quartz","botania:elf_quartz","Block of Elven Quartz"
"Botania","botania:elf_quartz_pillar","botania:elf_quartz_pillar","Pillar Elven Quartz Block"
"Botania","botania:elf_quartz_slab","botania:elf_quartz_slab","Elven Quartz Slab"
"Botania","botania:elf_quartz_stairs","botania:elf_quartz_stairs","Elven Quartz Stairs"
"Botania","botania:elven_spreader","botania:elven_spreader","Elven Mana Spreader"
"Botania","botania:enchanted_soil","botania:enchanted_soil","Enchanted Soil"
"Botania","botania:enchanter","botania:enchanter","Mana Enchanter"
"Botania","botania:ender_eye_block","botania:ender_eye_block","Ender Overseer"
"Botania","botania:endoflame","botania:endoflame","Endoflame"
"Botania","botania:entropinnyum","botania:entropinnyum","Entropinnyum"
"Botania","botania:exoflame","botania:exoflame","Exoflame"
"Botania","botania:fabulous_pool","botania:fabulous_pool","Fabulous Mana Pool"
"Botania","botania:fake_air","","block.botania.fake_air"
"Botania","botania:fallen_kanade","botania:fallen_kanade","Fallen Kanade"
"Botania","botania:fel_pumpkin","botania:fel_pumpkin","Fel Pumpkin"
"Botania","botania:floating_agricarnation","botania:floating_agricarnation","Floating Agricarnation"
"Botania","botania:floating_agricarnation_chibi","botania:floating_agricarnation_chibi","Floating Agricarnation Petite"
"Botania","botania:floating_bellethorn","botania:floating_bellethorn","Floating Bellethorne"
"Botania","botania:floating_bellethorn_chibi","botania:floating_bellethorn_chibi","Floating Bellethorne Petite"
"Botania","botania:floating_bergamute","botania:floating_bergamute","Floating Bergamute"
"Botania","botania:floating_bubbell","botania:floating_bubbell","Floating Bubbell"
"Botania","botania:floating_bubbell_chibi","botania:floating_bubbell_chibi","Floating Bubbell Petite"
"Botania","botania:floating_clayconia","botania:floating_clayconia","Floating Clayconia"
"Botania","botania:floating_clayconia_chibi","botania:floating_clayconia_chibi","Floating Clayconia Petite"
"Botania","botania:floating_daffomill","botania:floating_daffomill","Floating Daffomill"
"Botania","botania:floating_dandelifeon","botania:floating_dandelifeon","Floating Dandelifeon"
"Botania","botania:floating_dreadthorn","botania:floating_dreadthorn","Floating Dreadthorne"
"Botania","botania:floating_endoflame","botania:floating_endoflame","Floating Endoflame"
"Botania","botania:floating_entropinnyum","botania:floating_entropinnyum","Floating Entropinnyum"
"Botania","botania:floating_exoflame","botania:floating_exoflame","Floating Exoflame"
"Botania","botania:floating_fallen_kanade","botania:floating_fallen_kanade","Floating Fallen Kanade"
"Botania","botania:floating_gourmaryllis","botania:floating_gourmaryllis","Floating Gourmaryllis"
"Botania","botania:floating_heisei_dream","botania:floating_heisei_dream","Floating Heisei Dream"
"Botania","botania:floating_hopperhock","botania:floating_hopperhock","Floating Hopperhock"
"Botania","botania:floating_hopperhock_chibi","botania:floating_hopperhock_chibi","Floating Hopperhock Petite"
"Botania","botania:floating_hyacidus","botania:floating_hyacidus","Floating Hyacidus"
"Botania","botania:floating_hydroangeas","botania:floating_hydroangeas","Floating Hydroangeas"
"Botania","botania:floating_jaded_amaranthus","botania:floating_jaded_amaranthus","Floating Jaded Amaranthus"
"Botania","botania:floating_jiyuulia","botania:floating_jiyuulia","Floating Jiyuulia"
"Botania","botania:floating_jiyuulia_chibi","botania:floating_jiyuulia_chibi","Floating Jiyuulia Petite"
"Botania","botania:floating_kekimurus","botania:floating_kekimurus","Floating Kekimurus"
"Botania","botania:floating_labellia","botania:floating_labellia","Floating Labellia"
"Botania","botania:floating_loonium","botania:floating_loonium","Floating Loonium"
"Botania","botania:floating_manastar","botania:floating_manastar","Floating Manastar"
"Botania","botania:floating_marimorphosis","botania:floating_marimorphosis","Floating Marimorphosis"
"Botania","botania:floating_marimorphosis_chibi","botania:floating_marimorphosis_chibi","Floating Marimorphosis Petite"
"Botania","botania:floating_medumone","botania:floating_medumone","Floating Medumone"
"Botania","botania:floating_munchdew","botania:floating_munchdew","Floating Munchdew"
"Botania","botania:floating_narslimmus","botania:floating_narslimmus","Floating Narslimmus"
"Botania","botania:floating_orechid","botania:floating_orechid","Floating Orechid"
"Botania","botania:floating_orechid_ignem","botania:floating_orechid_ignem","Floating Orechid Ignem"
"Botania","botania:floating_pollidisiac","botania:floating_pollidisiac","Floating Pollidisiac"
"Botania","botania:floating_pure_daisy","botania:floating_pure_daisy","Floating Pure Daisy"
"Botania","botania:floating_rafflowsia","botania:floating_rafflowsia","Floating Rafflowsia"
"Botania","botania:floating_rannuncarpus","botania:floating_rannuncarpus","Floating Rannuncarpus"
"Botania","botania:floating_rannuncarpus_chibi","botania:floating_rannuncarpus_chibi","Floating Rannuncarpus Petite"
"Botania","botania:floating_rosa_arcana","botania:floating_rosa_arcana","Floating Rosa Arcana"
"Botania","botania:floating_shulk_me_not","botania:floating_shulk_me_not","Floating Shulk Me Not"
"Botania","botania:floating_solegnolia","botania:floating_solegnolia","Floating Solegnolia"
"Botania","botania:floating_solegnolia_chibi","botania:floating_solegnolia_chibi","Floating Solegnolia Petite"
"Botania","botania:floating_spectranthemum","botania:floating_spectranthemum","Floating Spectranthemum"
"Botania","botania:floating_spectrolus","botania:floating_spectrolus","Floating Spectrolus"
"Botania","botania:floating_tangleberrie","botania:floating_tangleberrie","Floating Tangleberrie"
"Botania","botania:floating_tangleberrie_chibi","botania:floating_tangleberrie_chibi","Floating Tangleberrie Petite"
"Botania","botania:floating_thermalily","botania:floating_thermalily","Floating Thermalily"
"Botania","botania:floating_tigerseye","botania:floating_tigerseye","Floating Tigerseye"
"Botania","botania:floating_vinculotus","botania:floating_vinculotus","Floating Vinculotus"
"Botania","botania:forest_eye","botania:forest_eye","Eye of the Ancients"
"Botania","botania:fork_light_relay","botania:fork_light_relay","Fork Luminizer"
"Botania","botania:framed_dreamwood","botania:framed_dreamwood","Framed Dreamwood Planks"
"Botania","botania:framed_livingwood","botania:framed_livingwood","Framed Livingwood Planks"
"Botania","botania:gaia_head","botania:gaia_head","Gaia Guardian's Head"
"Botania","botania:gaia_pylon","botania:gaia_pylon","Gaia Pylon"
"Botania","botania:gaia_spreader","botania:gaia_spreader","Gaia Mana Spreader"
"Botania","botania:gaia_wall_head","botania:gaia_head","Gaia Guardian's Head"
"Botania","botania:ghost_rail","botania:ghost_rail","Spectral Rail"
"Botania","botania:glimmering_dreamwood","botania:glimmering_dreamwood","Glimmering Dreamwood"
"Botania","botania:glimmering_dreamwood_log","botania:glimmering_dreamwood_log","Glimmering Dreamwood Log"
"Botania","botania:glimmering_livingwood","botania:glimmering_livingwood","Glimmering Livingwood"
"Botania","botania:glimmering_livingwood_log","botania:glimmering_livingwood_log","Glimmering Livingwood Log"
"Botania","botania:glimmering_stripped_dreamwood","botania:glimmering_stripped_dreamwood","Glimmering Stripped Dreamwood"
"Botania","botania:glimmering_stripped_dreamwood_log","botania:glimmering_stripped_dreamwood_log","Glimmering Stripped Dreamwood Log"
"Botania","botania:glimmering_stripped_livingwood","botania:glimmering_stripped_livingwood","Glimmering Stripped Livingwood"
"Botania","botania:glimmering_stripped_livingwood_log","botania:glimmering_stripped_livingwood_log","Glimmering Stripped Livingwood Log"
"Botania","botania:golden_grass","botania:golden_grass","Golden Grass"
"Botania","botania:gourmaryllis","botania:gourmaryllis","Gourmaryllis"
"Botania","botania:gray_buried_petals","botania:gray_petal","Mystical Gray Petal"
"Botania","botania:gray_double_flower","botania:gray_double_flower","Tall Mystical Gray Flower"
"Botania","botania:gray_floating_flower","botania:gray_floating_flower","Floating Gray Flower"
"Botania","botania:gray_mushroom","botania:gray_mushroom","Gray Shimmering Mushroom"
"Botania","botania:gray_mystical_flower","botania:gray_mystical_flower","Mystical Gray Flower"
"Botania","botania:gray_petal_block","botania:gray_petal_block","Gray Petal Block"
"Botania","botania:gray_shiny_flower","botania:gray_shiny_flower","Glimmering Gray Flower"
"Botania","botania:green_buried_petals","botania:green_petal","Mystical Green Petal"
"Botania","botania:green_double_flower","botania:green_double_flower","Tall Mystical Green Flower"
"Botania","botania:green_floating_flower","botania:green_floating_flower","Floating Green Flower"
"Botania","botania:green_mushroom","botania:green_mushroom","Green Shimmering Mushroom"
"Botania","botania:green_mystical_flower","botania:green_mystical_flower","Mystical Green Flower"
"Botania","botania:green_pavement","botania:green_pavement","Green Portuguese Pavement"
"Botania","botania:green_pavement_slab","botania:green_pavement_slab","Green Portuguese Pavement Slab"
"Botania","botania:green_pavement_stairs","botania:green_pavement_stairs","Green Portuguese Pavement Stairs"
"Botania","botania:green_petal_block","botania:green_petal_block","Green Petal Block"
"Botania","botania:green_shiny_flower","botania:green_shiny_flower","Glimmering Green Flower"
"Botania","botania:heisei_dream","botania:heisei_dream","Heisei Dream"
"Botania","botania:hopperhock","botania:hopperhock","Hopperhock"
"Botania","botania:hopperhock_chibi","botania:hopperhock_chibi","Hopperhock Petite"
"Botania","botania:hourglass","botania:hourglass","Hovering Hourglass"
"Botania","botania:hyacidus","botania:hyacidus","Hyacidus"
"Botania","botania:hydroangeas","botania:hydroangeas","Hydroangeas"
"Botania","botania:hydroangeas_motif","botania:hydroangeas_motif","Hydroangeas Motif"
"Botania","botania:incense_plate","botania:incense_plate","Incense Plate"
"Botania","botania:infrangible_platform","botania:infrangible_platform","Infrangible Platform"
"Botania","botania:infused_grass","botania:infused_grass","Infused Grass"
"Botania","botania:jaded_amaranthus","botania:jaded_amaranthus","Jaded Amaranthus"
"Botania","botania:jiyuulia","botania:jiyuulia","Jiyuulia"
"Botania","botania:jiyuulia_chibi","botania:jiyuulia_chibi","Jiyuulia Petite"
"Botania","botania:kekimurus","botania:kekimurus","Kekimurus"
"Botania","botania:labellia","botania:labellia","Labellia"
"Botania","botania:lavender_quartz","botania:lavender_quartz","Block of Lavender Quartz"
"Botania","botania:lavender_quartz_pillar","botania:lavender_quartz_pillar","Pillar Lavender Quartz Block"
"Botania","botania:lavender_quartz_slab","botania:lavender_quartz_slab","Lavender Quartz Slab"
"Botania","botania:lavender_quartz_stairs","botania:lavender_quartz_stairs","Lavender Quartz Stairs"
"Botania","botania:light_blue_buried_petals","botania:light_blue_petal","Mystical Light Blue Petal"
"Botania","botania:light_blue_double_flower","botania:light_blue_double_flower","Tall Mystical Light Blue Flower"
"Botania","botania:light_blue_floating_flower","botania:light_blue_floating_flower","Floating Light Blue Flower"
"Botania","botania:light_blue_mushroom","botania:light_blue_mushroom","Light Blue Shimmering Mushroom"
"Botania","botania:light_blue_mystical_flower","botania:light_blue_mystical_flower","Mystical Light Blue Flower"
"Botania","botania:light_blue_petal_block","botania:light_blue_petal_block","Light Blue Petal Block"
"Botania","botania:light_blue_shiny_flower","botania:light_blue_shiny_flower","Glimmering Light Blue Flower"
"Botania","botania:light_gray_buried_petals","botania:light_gray_petal","Mystical Light Gray Petal"
"Botania","botania:light_gray_double_flower","botania:light_gray_double_flower","Tall Mystical Light Gray Flower"
"Botania","botania:light_gray_floating_flower","botania:light_gray_floating_flower","Floating Light Gray Flower"
"Botania","botania:light_gray_mushroom","botania:light_gray_mushroom","Light Gray Shimmering Mushroom"
"Botania","botania:light_gray_mystical_flower","botania:light_gray_mystical_flower","Mystical Light Gray Flower"
"Botania","botania:light_gray_petal_block","botania:light_gray_petal_block","Light Gray Petal Block"
"Botania","botania:light_gray_shiny_flower","botania:light_gray_shiny_flower","Glimmering Light Gray Flower"
"Botania","botania:light_launcher","botania:light_launcher","Luminizer Launcher"
"Botania","botania:light_relay","botania:light_relay","Luminizer"
"Botania","botania:lime_buried_petals","botania:lime_petal","Mystical Lime Petal"
"Botania","botania:lime_double_flower","botania:lime_double_flower","Tall Mystical Lime Flower"
"Botania","botania:lime_floating_flower","botania:lime_floating_flower","Floating Lime Flower"
"Botania","botania:lime_mushroom","botania:lime_mushroom","Lime Shimmering Mushroom"
"Botania","botania:lime_mystical_flower","botania:lime_mystical_flower","Mystical Lime Flower"
"Botania","botania:lime_petal_block","botania:lime_petal_block","Lime Petal Block"
"Botania","botania:lime_shiny_flower","botania:lime_shiny_flower","Glimmering Lime Flower"
"Botania","botania:livingrock","botania:livingrock","Livingrock"
"Botania","botania:livingrock_bricks","botania:livingrock_bricks","Livingrock Brick"
"Botania","botania:livingrock_bricks_slab","botania:livingrock_bricks_slab","Livingrock Brick Slab"
"Botania","botania:livingrock_bricks_stairs","botania:livingrock_bricks_stairs","Livingrock Brick Stairs"
"Botania","botania:livingrock_bricks_wall","botania:livingrock_bricks_wall","Livingrock Brick Wall"
"Botania","botania:livingrock_slab","botania:livingrock_slab","Livingrock Slab"
"Botania","botania:livingrock_stairs","botania:livingrock_stairs","Livingrock Stairs"
"Botania","botania:livingrock_wall","botania:livingrock_wall","Livingrock Wall"
"Botania","botania:livingwood","botania:livingwood","Livingwood"
"Botania","botania:livingwood_fence","botania:livingwood_fence","Livingwood Fence"
"Botania","botania:livingwood_fence_gate","botania:livingwood_fence_gate","Livingwood Fence Gate"
"Botania","botania:livingwood_log","botania:livingwood_log","Livingwood Log"
"Botania","botania:livingwood_planks","botania:livingwood_planks","Livingwood Planks"
"Botania","botania:livingwood_planks_slab","botania:livingwood_planks_slab","Livingwood Plank Slab"
"Botania","botania:livingwood_planks_stairs","botania:livingwood_planks_stairs","Livingwood Plank Stairs"
"Botania","botania:livingwood_slab","botania:livingwood_slab","Livingwood Slab"
"Botania","botania:livingwood_stairs","botania:livingwood_stairs","Livingwood Stairs"
"Botania","botania:livingwood_wall","botania:livingwood_wall","Livingwood Wall"
"Botania","botania:loonium","botania:loonium","Loonium"
"Botania","botania:magenta_buried_petals","botania:magenta_petal","Mystical Magenta Petal"
"Botania","botania:magenta_double_flower","botania:magenta_double_flower","Tall Mystical Magenta Flower"
"Botania","botania:magenta_floating_flower","botania:magenta_floating_flower","Floating Magenta Flower"
"Botania","botania:magenta_mushroom","botania:magenta_mushroom","Magenta Shimmering Mushroom"
"Botania","botania:magenta_mystical_flower","botania:magenta_mystical_flower","Mystical Magenta Flower"
"Botania","botania:magenta_petal_block","botania:magenta_petal_block","Magenta Petal Block"
"Botania","botania:magenta_shiny_flower","botania:magenta_shiny_flower","Glimmering Magenta Flower"
"Botania","botania:mana_bomb","botania:mana_bomb","Manastorm Charge"
"Botania","botania:mana_detector","botania:mana_detector","Mana Detector"
"Botania","botania:mana_diamond_block","botania:mana_diamond_block","Block of Mana Diamond"
"Botania","botania:mana_distributor","botania:mana_distributor","Mana Splitter"
"Botania","botania:mana_flame","","Mana Flash"
"Botania","botania:mana_fluxfield","botania:mana_fluxfield","Mana Fluxfield"
"Botania","botania:mana_glass","botania:mana_glass","Managlass"
"Botania","botania:mana_glass_pane","botania:mana_glass_pane","Managlass Pane"
"Botania","botania:mana_pool","botania:mana_pool","Mana Pool"
"Botania","botania:mana_pylon","botania:mana_pylon","Mana Pylon"
"Botania","botania:mana_quartz","botania:mana_quartz","Block of Mana Quartz"
"Botania","botania:mana_quartz_pillar","botania:mana_quartz_pillar","Pillar Mana Quartz Block"
"Botania","botania:mana_quartz_slab","botania:mana_quartz_slab","Mana Quartz Slab"
"Botania","botania:mana_quartz_stairs","botania:mana_quartz_stairs","Mana Quartz Stairs"
"Botania","botania:mana_spreader","botania:mana_spreader","Mana Spreader"
"Botania","botania:mana_void","botania:mana_void","Mana Void"
"Botania","botania:manastar","botania:manastar","Manastar"
"Botania","botania:manasteel_block","botania:manasteel_block","Block of Manasteel"
"Botania","botania:marimorphosis","botania:marimorphosis","Marimorphosis"
"Botania","botania:marimorphosis_chibi","botania:marimorphosis_chibi","Marimorphosis Petite"
"Botania","botania:medumone","botania:medumone","Medumone"
"Botania","botania:metamorphic_desert_bricks","botania:metamorphic_desert_bricks","Solite Bricks"
"Botania","botania:metamorphic_desert_bricks_slab","botania:metamorphic_desert_bricks_slab","Solite Brick Slab"
"Botania","botania:metamorphic_desert_bricks_stairs","botania:metamorphic_desert_bricks_stairs","Solite Brick Stairs"
"Botania","botania:metamorphic_desert_bricks_wall","botania:metamorphic_desert_bricks_wall","Solite Brick Wall"
